Date,INTC.O,SlowK,SlowD,RSI,ADX,CCI,Aroon Down,Aroon Up,OBV,Chaikin A/D,SMA,EMA,SMA_EMA_ratio,SMA_Short,SMA_Long,SMA_Long_Short
2012-03-29,28.16,65.0844,72.3545,55.1902,25.4323,51.693,0.0,85.7143,1173269558.0,-3816791748.2861,19.6241,19.5833,1.002083407801545,27.98357142857143,27.48675,1.0180749426022149
2012-03-30,28.115,55.2458,62.8796,67.0501,25.0243,110.6322,0.0,100.0,1130245158.0,-3840805366.8908,19.6643,19.657,1.0003713689779723,28.032142857142855,27.5485,1.0175560504979528
2012-04-04,27.93,62.0865,68.7946,52.2096,22.1929,-85.2373,0.0,85.7143,1094101058.0,-3812229481.0434,19.7431,19.7022,1.0020759103044328,28.037142857142857,27.602000000000004,1.0157649031643667
2012-05-04,28.07,48.8808,73.3611,55.357,24.6325,0.8726,42.8571,92.8571,1116338958.0,-3789367493.0056,19.8363,20.0056,0.9915373695365298,28.064999999999998,27.659749999999995,1.0146512531747396
2012-09-04,27.76,40.4114,30.5498,41.4301,37.6801,-70.3356,85.7143,0.0,754477258.0,-3751351865.4566,17.993,17.9774,1.0008677561827628,28.00357142857143,27.72075,1.0102025171963758
2012-10-04,27.45,27.5547,33.5623,33.5003,39.7057,-153.0353,100.0,0.0,578909258.0,-3927812527.3359,16.3527,16.3879,0.9978520737861472,27.89785714285714,27.747750000000003,1.0054097050339987
2012-12-04,28.48,38.0129,30.6719,34.6315,32.4272,68.1335,42.8571,0.0,401279558.0,-4263914047.081,14.2685,14.3528,0.9941265815729334,27.994999999999997,27.82975,1.0059378902074219
2012-04-13,28.09,73.8086,52.6066,62.9464,19.7185,55.7251,78.5714,92.8571,1086137758.0,-3817385653.3513,19.7079,19.6822,1.0013057483411405,27.984999999999996,27.884999999999998,1.0035861574323113
2012-04-16,28.405,81.6461,70.0773,60.2348,20.0799,98.7016,71.4286,100.0,1123617758.0,-3806415897.2538,19.6988,19.7213,0.9988591015805246,28.02642857142857,27.93075,1.0034255639905327
2012-04-17,28.47,73.8618,76.4388,63.8842,21.4092,129.6326,64.2857,100.0,1184905758.0,-3847826708.0646,19.7276,19.7777,0.9974668439707347,28.103571428571428,27.98125,1.0043715498260952
2012-04-18,27.95,65.8151,73.7744,43.5499,20.9376,-46.8724,57.1429,92.8571,1112656658.0,-3811146395.7569,19.6762,19.7124,0.9981635924595688,28.086428571428574,27.99125,1.0034002972867797
2012-04-19,27.69,42.9405,60.8725,49.5029,20.5857,-66.9851,50.0,85.7143,1069620758.0,-3821077757.2954,19.6762,19.6961,0.9989896476967521,28.076428571428572,27.98925,1.0031147162367184
2012-04-20,27.6,22.5727,43.7761,46.6742,20.269,-61.7214,42.8571,78.5714,1031562258.0,-3853427482.2954,19.6657,19.6635,1.0001118824217459,28.097857142857144,27.98225,1.0041314455720016
2012-04-23,27.45,14.7014,26.7382,40.0608,21.2203,-110.6309,100.0,71.4286,993771058.0,-3843313694.5627,19.6375,19.587,1.002578240669832,27.95071428571428,27.96725,0.9994087472209202
2012-04-24,27.31,11.1645,16.1462,40.5409,21.8818,-109.283,100.0,64.2857,958760458.0,-3864709061.2293,19.6129,19.5269,1.0044041808991697,27.839285714285715,27.944,0.9962527095006339
2012-04-25,27.86,31.4981,19.1213,42.5821,20.599,-41.5361,92.8571,57.1429,999615058.0,-3831149925.5151,19.5953,19.488,1.0055059523809524,27.761428571428574,27.94225,0.9935287448730353
2012-04-26,28.22,57.8133,33.492,51.2038,19.4918,39.7173,85.7143,50.0,1046259958.0,-3798074450.9696,19.5833,19.5035,1.0040915733073552,27.725714285714286,27.959500000000002,0.9916384157697485
2012-04-27,28.38,84.5887,57.9667,57.1869,19.4041,83.4157,78.5714,42.8571,1079570158.0,-3788003925.3882,19.5664,19.5559,1.0005369223610265,27.787142857142857,27.969,0.9934979032908884
2012-04-30,28.395,89.8904,77.4308,62.3202,19.3644,95.2634,71.4286,35.7143,1108380658.0,-3792613605.3882,19.5776,19.6385,0.9968989484940296,27.887857142857143,27.97925,0.9967335487140343
2012-01-05,28.95,81.4774,65.7127,67.3249,21.5413,174.3455,21.4286,100.0,739723458.0,-4167530201.3487,17.0401,17.0894,0.997115170807635,28.080714285714286,28.03675,1.0015680949366201
2012-03-05,28.56,40.6967,52.6495,53.4519,17.4365,-116.394,21.4286,28.5714,1061148558.0,-3890296312.1372,18.9547,18.9351,1.0010351146812007,28.239285714285717,28.05675,1.00650594649365
2012-04-05,27.9,50.176,60.1416,52.2096,20.5633,-35.0244,7.1429,78.5714,1116134858.0,-3794602441.0434,19.753,19.6877,1.0033167917024335,28.32357142857143,28.046,1.0098970059392223
2012-07-05,27.76,90.9787,87.5495,55.4641,20.2071,29.5302,71.4286,28.5714,1076292558.0,-3638696218.0863,18.8365,18.8496,0.9993050250403193,28.309285714285714,28.0375,1.0096936500859817
2012-09-05,27.19,44.8548,40.0178,32.7333,38.5053,-96.1268,78.5714,7.1429,715881458.0,-3763781021.3888,17.8549,17.8823,0.9984677586216538,28.162142857142857,27.9935,1.0060243576952812
2012-10-05,27.24,25.3486,28.8403,36.0183,37.4703,-8.5851,92.8571,7.1429,617253858.0,-3941811349.5581,16.3126,16.3555,0.9973770291339306,27.999285714285715,27.9675,1.001136523260417
2012-11-05,27.63,62.7678,65.0582,54.271,26.8645,93.1475,35.7143,92.8571,552485558.0,-3989564214.2206,15.5856,15.6962,0.9929537085409208,27.889999999999997,27.976499999999998,0.9969081193144246
2012-05-14,27.015,41.2298,34.023,43.7668,18.8355,-85.2969,78.5714,50.0,1016995458.0,-3780362366.2778,19.7735,19.5812,1.0098206442914632,27.613571428571426,27.903249999999996,0.9896184648229661
2012-05-15,26.88,34.8205,38.5797,39.4644,18.1229,-84.3628,71.4286,42.8571,981283358.0,-3806108298.8359,19.6875,19.5092,1.0091392778791544,27.37357142857143,27.842750000000002,0.9831489859504333
2012-05-16,26.495,11.0864,29.0455,37.5503,18.5203,-112.9116,100.0,35.7143,936654058.0,-3849845012.8359,19.567,19.4323,1.0069317579493935,27.17285714285714,27.747249999999998,0.9792991068612977
2012-05-17,26.19,3.7253,16.544,32.1117,19.7053,-152.8205,100.0,28.5714,905150858.0,-3881348212.8359,19.3691,19.3126,1.002925551194557,26.948571428571427,27.633250000000004,0.9752226549020264
2012-05-18,26.07,0.608,5.1399,29.62,21.1352,-139.6553,100.0,21.4286,861705958.0,-3921451197.4513,19.2216,19.185,1.0019077404222048,26.78857142857143,27.53925,0.9727415027123626
2012-05-21,26.15,10.4726,4.9353,27.7478,23.2992,-129.7428,100.0,14.2857,903095358.0,-3886554252.3532,19.096,19.0574,1.0020254599263279,26.632857142857144,27.46225,0.9697988017317278
2012-05-22,26.03,19.3784,10.153,33.2196,24.7518,-98.5405,92.8571,7.1429,857057658.0,-3886098433.5414,19.0102,18.9801,1.0015858715180637,26.404285714285713,27.383750000000003,0.9642319154347272
2012-05-23,25.44,28.8463,19.5658,25.1557,27.725,-148.1219,100.0,0.0,795088058.0,-3838833484.3888,18.896,18.8137,1.0043744717944902,26.17928571428572,27.28325,0.9595369215282534
2012-05-24,25.65,33.615,27.2799,27.5967,29.0733,-95.1674,92.8571,0.0,832217258.0,-3822243841.8356,18.7705,18.6904,1.0042856225655952,26.003571428571426,27.20025,0.9560048686527303
2012-05-25,25.74,44.8072,35.7562,31.3295,29.9457,-67.3771,85.7143,0.0,851339458.0,-3818146227.5499,18.6613,18.6089,1.002815856928674,25.895714285714288,27.09425,0.9557642040548932
2012-05-29,26.09,62.7027,47.0416,38.8076,28.6268,-0.6022,78.5714,21.4286,886392258.0,-3818146227.5499,18.5684,18.5835,0.9991874512336212,25.881428571428568,26.98775,0.9590065333875024
2012-05-30,26.13,76.7647,61.4249,36.8566,27.6162,9.7133,71.4286,14.2857,919482058.0,-3795237904.473,18.4868,18.5446,0.9968831897156045,25.889999999999997,26.87525,0.963339875908131
2012-05-31,25.84,74.1584,71.2086,35.1725,27.0144,-13.6993,64.2857,7.1429,877241858.0,-3805512547.7162,18.4066,18.4974,0.9950912020067686,25.845714285714283,26.747500000000002,0.9662852335999358
2012-01-06,25.14,92.3538,77.9901,69.4616,23.7026,126.8885,14.2857,92.8571,703379958.0,-4159143239.8103,17.1281,17.1843,0.9967295729241226,25.718571428571426,26.557,0.9684290932172847
2012-06-06,26.07,51.3559,31.1785,38.661,27.7658,55.9404,85.7143,0.0,860136658.0,-3807628461.1175,18.1364,18.1971,0.9966643036527798,25.80857142857143,26.432499999999997,0.9763954006836822
2012-07-06,25.94,67.4026,85.5629,47.7877,20.6926,-39.2559,64.2857,21.4286,1043777258.0,-3645541544.4021,18.7606,18.832,0.9962085811384876,25.85,26.3345,0.9816020809204656
2012-08-06,26.41,73.2605,68.1509,60.6361,20.0974,154.3297,35.7143,100.0,1014474558.0,-3685312817.6355,18.2783,18.3932,0.9937531261553183,25.945714285714285,26.267000000000003,0.9877684655923509
2012-11-06,25.985,47.202,56.6755,48.5829,24.66,51.7991,28.5714,85.7143,502625058.0,-4012473092.5989,15.6059,15.6977,0.9941520095300586,25.930714285714284,26.20675,0.9894669993690284
2012-12-06,26.52,77.6449,56.715,45.7923,27.8788,145.903,28.5714,14.2857,401723758.0,-4265058804.2239,14.3068,14.3785,0.99501338804465,25.986428571428572,26.170749999999998,0.9929569680436584
2012-06-13,26.54,73.081,76.8423,54.3032,20.3028,114.3889,50.0,100.0,888940158.0,-3817343279.9259,18.3265,18.4837,0.9914952092925118,26.08642857142857,26.11625,0.998858127465795
2012-06-14,26.98,84.0674,79.8266,55.8387,20.9458,117.45,42.8571,100.0,927241358.0,-3788617379.9259,18.3832,18.5507,0.9909706911329491,26.349285714285717,26.1145,1.0089906264445314
2012-06-15,27.34,84.8707,80.673,61.1563,22.5925,147.5177,35.7143,100.0,979080258.0,-3755292372.7831,18.4981,18.6622,0.991206824490146,26.530714285714282,26.1375,1.0150440664070506
2012-06-18,27.42,91.4841,86.8074,64.1034,24.4974,140.2601,28.5714,100.0,1009512558.0,-3754512057.3984,18.6407,18.7883,0.9921440470931377,26.742142857142856,26.183749999999996,1.0213259314323906
2012-06-19,27.51,90.5871,88.9806,67.1778,26.2629,115.5617,21.4286,100.0,1039572758.0,-3743437246.8721,18.8216,18.9301,0.9942683873830567,26.899285714285714,26.24975,1.0247444533485353
2012-06-20,27.64,90.0825,90.7179,64.9128,28.1708,104.8124,14.2857,100.0,1067737658.0,-3732019044.1694,18.9613,19.032,0.9962852038671711,27.13571428571429,26.328250000000004,1.0306691210283359
2012-06-21,26.71,63.733,81.4675,65.2677,25.7863,12.4345,7.1429,92.8571,1020166558.0,-3769881756.4143,19.0421,19.1192,0.995967404493912,27.162857142857145,26.35625,1.030604017751279
2012-06-22,26.935,43.0033,65.6063,52.8061,23.6402,-16.1099,0.0,85.7143,1120527258.0,-3686824625.3798,19.1131,19.1093,1.0001988560543817,27.219285714285718,26.4015,1.0309749716601602
2012-06-25,26.05,15.4572,40.7312,48.2562,23.5908,-131.0185,0.0,78.5714,1078739458.0,-3710160669.5357,19.1166,19.0651,1.0027012709086234,27.08642857142857,26.432,1.0247589501902457
2012-06-26,26.005,16.9279,25.1295,41.9458,23.9252,-143.3558,0.0,71.4286,1043804058.0,-3710807621.3875,19.1194,18.9722,1.0077587206544312,26.895714285714284,26.44975,1.0168608128891305
2012-06-27,26.22,16.0736,16.1529,41.2645,23.935,-97.2566,92.8571,64.2857,1067446158.0,-3707430178.5304,19.0946,18.8898,1.0108418299823185,26.724285714285713,26.473750000000003,1.009463552170951
2012-06-28,25.83,21.4319,18.1445,39.6886,25.5072,-114.9055,100.0,57.1429,1027279558.0,-3694964681.9787,19.0535,18.8081,1.013047569929977,26.484285714285715,26.46075,1.0008894575658556
2012-06-29,26.65,50.3705,29.292,45.5678,24.2888,-23.08,92.8571,50.0,1062361858.0,-3659882381.9787,19.001,18.7774,1.0119079318755526,26.342857142857138,26.48675,0.9945673645448059
2012-02-07,26.665,68.7318,60.9724,65.0467,32.3181,54.5668,0.0,85.7143,977435758.0,-3954372589.376,18.691,18.6032,1.004719618130214,26.33642857142857,26.528000000000002,0.9927785197311734
2012-03-07,26.86,43.833,40.4736,47.8664,16.2979,6.2053,92.8571,14.2857,1131066158.0,-3836974247.3116,18.844,18.8276,1.000871061632922,26.325714285714287,26.613999999999997,0.9891678923015815
2012-05-07,26.55,19.7846,49.1734,47.9543,22.8764,-47.9863,35.7143,85.7143,1078953058.0,-3801829459.6722,19.8859,19.9571,0.9964323473851411,26.397142857142857,26.637999999999998,0.990958137140283
2012-06-07,26.155,69.9122,46.9653,54.3378,25.1615,87.198,78.5714,0.0,830602458.0,-3831693364.8212,18.2003,18.2891,0.9951446489985837,26.41857142857143,26.64875,0.9913625002512849
2012-09-07,26.17,47.4537,47.9882,30.3016,37.2563,-124.3808,100.0,0.0,669786958.0,-3765486704.8127,17.6496,17.7131,0.9964150826224658,26.41142857142857,26.63675,0.9915409564390765
2012-11-07,25.39,29.639,46.5363,45.1388,25.1433,-129.2121,100.0,78.5714,431664958.0,-4081249804.9066,15.6318,15.674,0.9973076432308282,26.34857142857143,26.607,0.9902871961728654
2012-12-07,24.74,76.4914,69.5412,54.6777,25.8731,130.4619,21.4286,7.1429,360022558.0,-4275168186.0421,14.3646,14.4357,0.9950747106132711,26.07571428571429,26.518,0.9833213019727841
2012-07-13,25.25,15.5164,13.5578,25.6931,29.1481,-103.9144,92.8571,0.0,972471258.0,-3684246788.1776,18.4542,18.296,1.0086466987319633,25.87357142857143,26.453500000000002,0.9780774350680035
2012-07-16,25.13,20.6391,14.5231,36.0073,30.3716,-80.9741,85.7143,42.8571,935486758.0,-3690212030.1131,18.3794,18.2224,1.0086157696022477,25.626428571428573,26.361,0.9721341592287308
2012-07-17,25.38,43.3498,26.5018,38.3319,29.6738,-51.4834,78.5714,35.7143,999118258.0,-3670572678.2612,18.2957,18.1757,1.0066022216475845,25.459285714285716,26.262999999999998,0.9693974684645973
2012-07-18,26.21,61.7406,41.9098,36.4253,27.2653,36.0431,71.4286,28.5714,1066621758.0,-3623763681.9109,18.1875,18.1201,1.0037196262713781,25.467142857142854,26.202499999999997,0.9719356113784126
2012-07-19,26.06,79.2243,61.4382,56.8355,25.0977,77.7645,64.2857,21.4286,1030065958.0,-3627212342.2882,18.1549,18.2235,0.9962356298186408,25.451428571428572,26.130000000000003,0.9740309441801979
2012-07-20,25.52,69.6398,70.2016,49.4977,23.1779,24.9318,57.1429,14.2857,981221958.0,-3672148822.2882,18.1145,18.2462,0.9927820587300368,25.47,26.024,0.9787119581924377
2012-07-23,25.26,49.7945,66.2195,39.7552,23.4183,-60.5337,50.0,7.1429,944843758.0,-3648762836.5739,18.0436,18.1591,0.9936395526210001,25.544285714285714,25.9515,0.9843086416694878
2012-07-24,25.005,28.0868,49.1737,41.9237,23.6592,-74.8505,42.8571,0.0,911206158.0,-3648762836.5739,17.9968,18.1058,0.9939798296678414,25.509285714285713,25.855,0.9866287261375252
2012-07-25,25.13,21.1267,33.0027,39.982,22.6074,-26.1668,35.7143,0.0,945613758.0,-3666130482.2882,17.9577,18.0403,0.9954213621724695,25.509285714285713,25.808999999999997,0.9883872181907751
2012-07-26,25.5,31.2209,26.8115,48.8139,20.5041,31.1039,28.5714,0.0,983421958.0,-3679497017.6418,17.9882,18.0603,0.9960078182532958,25.52642857142857,25.783749999999998,0.9900200153751325
2012-07-27,26.02,58.8554,37.0677,50.1021,19.1015,75.3549,21.4286,50.0,1016765958.0,-3651710350.9751,18.0507,18.0882,0.9979268252230735,25.499285714285715,25.77375,0.9893510146674704
2012-07-30,25.76,74.5219,54.8661,54.3566,18.2737,67.6517,14.2857,42.8571,990887858.0,-3669625958.6674,18.1041,18.1497,0.9974875617778806,25.456428571428575,25.770249999999997,0.9878223366645096
2012-07-31,25.7,74.4071,69.2615,50.8255,17.5288,44.2475,7.1429,35.7143,964270958.0,-3696242858.6674,18.1346,18.1716,0.9979638556868959,25.482142857142858,25.722749999999998,0.9906461345362708
2012-02-08,25.91,70.2186,67.3257,65.6003,32.6401,138.1743,0.0,100.0,1014507858.0,-3944616773.5865,18.6931,18.6336,1.003193156448566,25.575,25.685000000000002,0.9957173447537472
2012-03-08,26.23,62.8469,47.857,55.0199,14.8644,25.5831,85.7143,7.1429,1093804558.0,-3851107957.6564,18.8778,18.8608,1.0009013403461147,25.75,25.6535,1.0037616699475704
2012-06-08,26.31,87.2548,69.5076,46.7704,22.9894,99.682,71.4286,0.0,857352958.0,-3810887420.3767,18.2222,18.3012,0.995683343168754,25.918571428571425,25.6415,1.0108055858109481
2012-08-08,26.6,84.9037,80.7551,64.108,23.9064,109.5062,21.4286,100.0,1068586758.0,-3674548409.485,18.5041,18.5726,0.9963117711036689,26.075714285714287,25.66375,1.0160523807204438
2012-10-08,26.88,33.3663,28.7565,35.2762,36.2996,-107.8324,85.7143,0.0,587555658.0,-3941811349.5581,16.2905,16.3237,0.9979661473808024,26.19857142857143,25.69925,1.0194294163670703
2012-08-13,26.69,80.4212,84.7739,68.0927,28.3174,64.9979,0.0,92.8571,1096362658.0,-3649411056.9949,18.755,18.8135,0.9968905307359076,26.33142857142857,25.764249999999997,1.022014169689728
2012-08-14,26.48,64.0476,77.6355,68.7262,28.5627,41.3692,0.0,85.7143,1068892258.0,-3664104526.7624,18.8451,18.8785,0.998230791641285,26.442857142857143,25.85125,1.0228850497696298
2012-08-15,26.27,35.4225,59.9638,52.2894,27.2978,-35.4444,0.0,78.5714,1042811258.0,-3675282098.1909,18.8894,18.8576,1.0016863227558117,26.494285714285716,25.90225,1.0228565361806683
2012-08-16,26.59,32.5352,44.0018,56.5439,27.0575,7.3297,0.0,71.4286,1068510958.0,-3659530669.1587,18.9551,18.8678,1.0046269305377418,26.54571428571429,25.97525,1.021961840048288
2012-08-17,26.33,29.8269,32.5949,59.0553,25.8553,-81.6471,14.2857,64.2857,1038134058.0,-3672549340.5873,18.978,18.893,1.0044990208013551,26.548571428571428,26.022750000000002,1.0202062206558271
2012-08-20,26.23,32.1743,31.5121,50.3506,23.9784,-151.5601,7.1429,57.1429,1012533258.0,-3669210105.8047,18.978,18.8682,1.0058193150380004,26.495714285714286,26.02375,1.018135906074808
2012-08-21,26.11,19.4556,27.1522,52.7811,21.6354,-129.5497,0.0,50.0,980871958.0,-3679160800.0904,18.9687,18.8621,1.0056515446318277,26.385714285714283,26.026249999999997,1.0138116050416133
2012-08-22,25.73,14.5208,22.0502,43.3497,21.4364,-172.5588,0.0,42.8571,947252558.0,-3699332440.0904,18.9265,18.8,1.0067287234042552,26.24857142857143,26.03675,1.008135478835547
2012-08-23,25.04,10.5744,14.8502,38.0299,23.8338,-213.8258,100.0,35.7143,895854958.0,-3733466724.0598,18.8507,18.7088,1.007584666039511,26.042857142857144,26.02575,1.0006573160372765
2012-08-24,24.91,8.7821,11.2924,30.8404,26.5424,-168.4243,100.0,28.5714,850667458.0,-3727360305.1409,18.7326,18.5652,1.0090168702734148,25.84857142857143,26.020999999999997,0.9933734840540883
2012-08-27,24.84,9.2707,9.5424,28.6807,28.9801,-123.079,92.8571,21.4286,816242758.0,-3729172131.4567,18.5967,18.4231,1.0094229527061134,25.59857142857143,26.0065,0.9843143609701971
2012-08-28,25.0,15.1339,11.0622,27.8814,31.3534,-89.6293,100.0,14.2857,849362258.0,-3698059873.8809,18.4529,18.2977,1.008481940353159,25.40857142857143,25.9815,0.9779485952917049
2012-08-29,24.668,14.9485,13.1177,32.0872,33.8444,-85.5726,100.0,7.1429,788899658.0,-3721669079.5952,18.3599,18.2133,1.0080490630473335,25.18542857142857,25.9139,0.9718887767348245
2012-08-30,24.27,16.4508,15.5111,27.5044,36.9112,-104.081,100.0,0.0,751717458.0,-3740639589.7993,18.2262,18.0974,1.0071170444373223,24.922571428571427,25.8394,0.9645181942526307
2012-08-31,24.83,34.7873,22.0622,26.6811,37.0049,-52.572,92.8571,0.0,795165258.0,-3725599966.7224,18.0781,17.9935,1.0047016978353294,24.794000000000004,25.7959,0.9611604944971877
2012-04-09,24.415,37.9617,50.0747,49.1002,20.401,-143.8071,0.0,71.4286,1093169358.0,-3792379973.3015,19.7382,19.658,1.0040797639637806,24.704714285714285,25.72115,0.9604824934232833
2012-05-09,24.39,13.3932,14.0498,38.6447,22.3125,-148.0571,100.0,71.4286,985266358.0,-3771185895.9434,19.8987,19.7512,1.0074679006845153,24.63042857142857,25.62915,0.961031816171374
2012-07-09,24.19,45.4978,67.9597,41.122,21.4555,-57.9916,57.1429,14.2857,1071687458.0,-3623213384.4021,18.7017,18.7673,0.9965045584607269,24.537571428571425,25.52315,0.961384916382634
2012-10-09,23.26,27.6322,28.7824,27.9249,37.1523,-222.4099,100.0,0.0,521238258.0,-3988623631.911,16.234,16.238,0.9997536642443652,24.288999999999998,25.35615,0.9579135633761434
2012-11-09,23.34,0.4601,14.4423,34.5422,26.5548,-120.1969,100.0,64.2857,358557058.0,-4151900285.5518,15.5667,15.4739,1.0059971952772087,24.099285714285717,25.17915,0.9571127585437045
2012-09-13,23.355,14.4186,10.3428,21.6387,44.441,-105.7369,100.0,0.0,651575658.0,-3835902038.2307,17.2218,17.1542,1.003940725886372,23.96857142857143,25.0124,0.9582675564348655
2012-09-14,23.37,21.652,14.2284,32.6886,45.3196,-67.2899,92.8571,57.1429,699559358.0,-3840545622.1016,17.1417,17.0852,1.0033069557277643,23.759999999999998,24.8569,0.955871407939043
2012-09-17,23.31,39.04,25.0368,30.9266,46.2556,-63.6104,85.7143,50.0,663390358.0,-3837962122.1016,17.0552,17.008,1.0027751646284102,23.60214285714286,24.7089,0.955208158078379
2012-09-18,23.37,53.6817,38.1245,31.4399,46.511,-50.9228,78.5714,42.8571,705338558.0,-3829130922.1016,16.9321,16.9474,0.9990972066511677,23.456428571428575,24.547900000000002,0.955537075327363
2012-09-19,23.15,58.5357,50.4191,36.4264,46.741,-54.5366,71.4286,35.7143,665878758.0,-3866457759.9395,16.8677,16.9225,0.9967617077854927,23.307857142857138,24.3889,0.9556748005386524
2012-09-20,23.1788,50.4659,54.2278,31.0173,47.3612,-91.7051,64.2857,28.5714,698961758.0,-3833792650.4658,16.769,16.8488,0.9952637576563315,23.296257142857144,24.236340000000002,0.9612118472862298
2012-09-21,23.125,34.9565,47.986,34.4468,47.1382,-103.84,57.1429,21.4286,642715158.0,-3840282642.7735,16.7039,16.8054,0.9939602746736169,23.265542857142858,24.08709,0.9658926361442108
2012-09-24,22.795,29.0997,38.174,30.6678,48.2327,-232.0239,100.0,14.2857,593868658.0,-3826651061.3781,16.631,16.7322,0.9939517815947695,23.185542857142856,23.94034,0.9684717450605487
2012-09-25,22.535,18.4906,27.5156,31.2458,49.0919,-175.4193,100.0,7.1429,544333558.0,-3870742743.7957,16.6059,16.6749,0.9958620441501896,23.066257142857143,23.81509,0.968556370891613
2012-09-26,22.645,16.962,21.5174,26.5697,49.9402,-127.4801,100.0,0.0,594068258.0,-3859690588.2402,16.5473,16.5786,0.9981120239344696,22.971257142857144,23.701839999999997,0.9691761121861066
2012-09-27,23.085,33.3228,22.9251,32.2062,47.5399,-26.6482,92.8571,0.0,637940458.0,-3825667249.4647,16.5294,16.5245,1.0002965293957458,22.930542857142857,23.61409,0.9710534201039658
2012-09-28,22.655,41.3278,30.5375,40.2521,45.6254,-63.0373,85.7143,0.0,590019658.0,-3860333360.103,16.5015,16.5193,0.9989224725018614,22.859828571428576,23.49684,0.972889485200077
2012-01-10,22.755,83.8242,88.8423,75.7448,29.0694,125.8964,0.0,100.0,791919458.0,-4163233932.7801,17.3482,17.4088,0.9965190018841046,22.799285714285713,23.40119,0.9742789026663051
2012-02-10,22.84,70.4839,70.7697,63.8317,30.7518,26.8911,35.7143,92.8571,1016646058.0,-3940595594.6535,18.7253,18.7154,1.0005289761372989,22.75857142857143,23.32969,0.9755196673668373
2012-04-10,22.465,26.4094,38.1824,48.4137,21.2002,-166.223,100.0,64.2857,1056897258.0,-3822203699.9682,19.7164,19.6298,1.00441165982333,22.711428571428574,23.21144,0.978458405485768
2012-05-10,22.68,21.1503,14.5051,43.1073,21.9311,-101.7606,92.8571,64.2857,1021505358.0,-3766521470.2008,19.8804,19.6858,1.009885298032084,22.732142857142858,23.12469,0.9830247608570258
2012-08-10,22.51,88.4375,86.268,67.1957,27.7754,97.3725,7.1429,100.0,1119982358.0,-3657284290.3283,18.6834,18.7404,0.9969584427226739,22.712857142857143,23.03069,0.9861995946650813
2012-09-10,21.9,40.2169,46.4422,28.3041,39.103,-206.091,100.0,7.1429,589202358.0,-3835927788.7288,17.5709,17.6076,0.9979156727776642,22.543571428571425,22.91619,0.9837399423102804
2012-10-10,21.76,14.1206,25.0397,24.6932,38.3181,-167.3471,100.0,7.1429,474049358.0,-4016936971.911,16.186,16.134,1.0032230073137474,22.415714285714284,22.84119,0.9813724366249869
2012-12-10,21.4803,74.629,76.2551,49.8693,23.7166,68.6275,14.2857,0.0,332749358.0,-4273732754.4631,14.3979,14.4587,0.9957949193219308,22.233614285714285,22.748205000000002,0.9773788431093479
2012-10-15,21.73,19.9968,11.5946,20.497,42.492,-73.6343,92.8571,28.5714,440471458.0,-4043360081.0221,15.9271,15.8375,1.0056574585635358,22.075042857142854,22.666955,0.9738865611698992
2012-10-16,22.35,45.7131,24.4854,36.8542,39.5062,20.5563,85.7143,21.4286,521178458.0,-3999902465.6375,15.8627,15.818,1.0028258945505122,22.05861428571428,22.615955,0.975356304242482
2012-10-17,21.79,58.0419,41.2506,27.1423,39.0596,-67.6883,100.0,14.2857,422124658.0,-3953492643.2599,15.749,15.7084,1.002584604415472,21.93147142857143,22.539955,0.9730042242130222
2012-10-18,21.67,55.3212,53.0254,40.4596,38.6576,-53.3658,92.8571,7.1429,379202858.0,-3972849533.456,15.6946,15.6903,1.00027405467072,21.811471428571426,22.454955,0.9713433595645783
2012-10-19,21.265,26.9261,46.7631,38.3362,39.2664,-117.6395,100.0,0.0,323580558.0,-4017820754.7326,15.6238,15.656,0.9979432805314256,21.720757142857146,22.360705000000003,0.9713806940728006
2012-10-22,21.46,18.8033,33.6835,34.6945,39.8143,-107.624,92.8571,0.0,360080858.0,-4010245220.7703,15.5365,15.5928,0.9963893591914217,21.677899999999998,22.274765,0.9732044311129657
2012-10-23,21.59,23.8281,23.1858,33.6424,38.9975,-55.8987,85.7143,0.0,407275258.0,-3999199722.898,15.4764,15.5306,0.9965101155138887,21.693571428571428,22.198015,0.9772752846852039
2012-10-24,21.46,35.2265,25.9526,43.414,38.2623,-50.8697,78.5714,7.1429,374037458.0,-4022365462.2919,15.4642,15.5331,0.9955643110518828,21.655,22.131265,0.9784799919932278
2012-10-25,21.69,57.3113,38.7886,40.962,37.5293,-0.1522,71.4286,0.0,453263858.0,-3982752262.2919,15.4435,15.5157,0.995346648878233,21.560714285714287,22.089015,0.9760831021987303
2012-10-26,21.95,71.1759,54.5712,45.3093,35.0382,72.6409,64.2857,0.0,545679258.0,-3921141995.6252,15.4571,15.5261,0.9955558704375214,21.583571428571425,22.054265,0.9786574809258628
2012-10-31,21.63,72.5015,66.9962,50.4322,32.36,33.4244,57.1429,35.7143,505066458.0,-3955256747.6252,15.4914,15.5658,0.9952202906371662,21.577857142857145,21.981514999999998,0.9816364860591795
2012-01-11,22.26,85.1245,86.4326,66.8487,30.5443,99.4161,7.1429,92.8571,849089458.0,-4124774114.5983,17.4167,17.4736,0.9967436590055855,21.72,21.961765000000003,0.9889915496318258
2012-05-11,21.8391,39.6888,24.7441,42.0614,19.8459,-43.5105,85.7143,57.1429,1056442758.0,-3761397318.2008,19.8347,19.6219,1.0108450252014332,21.774157142857145,21.91597,0.9935292456987824
