Date,AMZN.O,SlowK,SlowD,RSI,ADX,CCI,Aroon Down,Aroon Up,OBV,Chaikin A/D,SMA,EMA,SMA_EMA_ratio,SMA_Short,SMA_Long,SMA_Long_Short
2010-04-01,133.9,56.8287,73.2678,66.1726,35.5107,8.987,57.1429,85.7143,11404313060.0,20702083994.6628,6.6543,6.6815,0.995929057846292,,,
2010-06-01,132.25,75.6546,78.7052,45.0015,45.833,12.7304,57.1429,14.2857,10964719060.0,20684128051.3757,6.1918,6.2536,0.9901176922092875,,,
2010-07-01,130.0,22.3903,20.1191,21.6477,46.2261,-114.8337,85.7143,21.4286,10302619060.0,20430250557.243,5.9468,5.8418,1.0179739121503646,,,
2010-11-01,130.308,21.3492,40.7736,55.0986,27.7141,-48.5113,0.0,64.2857,11831117060.0,24055729171.4693,8.256,8.2434,1.0015284955236918,,,
2010-12-01,127.35,65.8706,79.3297,67.8835,31.8447,68.1857,28.5714,85.7143,12439949060.0,24124551283.4099,8.5062,8.6501,0.9833643541693159,,,
2010-01-13,129.11,24.9096,29.4097,36.252,19.4087,-112.6577,100.0,28.5714,12324989060.0,20139331418.0596,6.6593,6.6049,1.0082363094066527,,,
2010-01-14,127.35,24.1091,26.65,40.246,19.8007,-95.246,92.8571,21.4286,12129491060.0,20037161609.0144,6.613,6.578,1.0053207661903314,130.0382857142857,,
2010-01-15,127.14,27.4212,25.48,40.3801,20.1535,-83.2577,85.7143,14.2857,11821961060.0,19748629601.2924,6.5734,6.5564,1.0025928863400648,129.07257142857142,,
2010-01-19,127.61,31.3692,27.6332,34.0535,21.8801,-101.0265,100.0,7.1429,11999813060.0,19888681993.663,6.5232,6.5116,1.0017814362061552,128.4097142857143,,
2010-01-20,125.78,32.6327,30.4744,37.4517,22.3021,-86.601,92.8571,0.0,11818319060.0,19768860712.1096,6.4917,6.4834,1.001280192491594,127.80685714285714,,
2010-01-21,126.62,38.6777,34.2265,37.9483,22.7268,-84.2322,85.7143,0.0,12017731060.0,19774558197.8239,6.455,6.4615,0.9989940416312002,127.28,,
2010-01-22,121.43,23.1182,31.4762,34.1062,25.0418,-187.5121,100.0,0.0,11786353060.0,19588049448.1856,6.4229,6.4285,0.9991288792097691,126.4342857142857,,
2010-01-25,120.31,21.7177,27.8379,27.5676,27.9589,-217.9487,100.0,0.0,11545875060.0,19600767034.7241,6.3806,6.3697,1.0017112265883794,125.17714285714285,,
2010-01-26,119.48,13.1921,19.3427,25.2052,29.915,-132.9229,92.8571,0.0,11354695060.0,19450467065.3442,6.3203,6.3076,1.002013444099182,124.05285714285715,,
2010-01-27,122.75,26.0671,20.3256,27.3173,31.328,-78.364,85.7143,0.0,11650001060.0,19670153868.8762,6.2805,6.261,1.0031145184475323,123.42571428571429,,
2010-01-28,126.03,47.0877,28.7823,40.763,29.3678,16.5686,78.5714,7.1429,12195863060.0,19925716532.5125,6.2631,6.2538,1.0014870958457258,123.2,,
2010-01-29,125.41,60.6948,44.6165,55.2194,27.8337,66.2337,71.4286,0.0,11606437060.0,19530474898.0685,6.2663,6.2965,0.9952036845866752,123.14714285714285,,
2010-02-02,118.12,34.9847,50.1079,34.8977,27.7319,-123.3384,92.8571,85.7143,10389355060.0,19754393215.2636,6.1992,6.2111,0.9980840752845712,121.93285714285715,,
2010-03-02,119.1,82.4563,76.9446,66.2029,15.808,226.082,42.8571,100.0,10740045060.0,20352914378.7683,5.9204,5.9724,0.9912932824325229,121.6,,
2010-08-02,116.83,84.7631,79.9562,52.6654,36.4861,87.12,57.1429,0.0,9855887060.0,22071663430.1427,5.8611,5.8703,0.9984327887842189,121.10285714285715,125.3439,0.9661647446972461
2010-09-02,118.03,82.4205,62.6111,63.5904,15.9684,210.5964,71.4286,100.0,10968231060.0,22831701822.106,6.3217,6.342,0.9967991169977926,120.89571428571428,124.5504,0.9706569732872338
2010-11-02,120.09,18.1922,25.5134,53.5746,26.0538,-28.4098,0.0,57.1429,11916317060.0,24053087311.0042,8.2713,8.2332,1.0046276053053491,120.51571428571428,123.94239999999999,0.972352595122527
2010-12-02,119.66,48.0718,64.7963,62.2773,31.5931,43.2645,21.4286,78.5714,12329197060.0,24177574195.5912,8.6013,8.6852,0.9903398885460324,119.60571428571428,123.4254,0.969052677047952
2010-02-16,117.53,64.6705,65.8093,46.1105,18.9743,45.7899,28.5714,21.4286,10291027060.0,19825385121.7436,5.9113,5.9718,0.9898690512073411,118.48,122.7865,0.9649269260057091
2010-02-17,116.31,40.8512,58.2026,39.5712,18.3201,-126.1343,21.4286,14.2857,10112131060.0,19818591602.7563,5.9027,5.9504,0.9919837321860715,118.22142857142858,122.2345,0.9671690772362024
2010-02-18,118.08,35.5826,47.0348,37.1467,16.7595,-47.3057,14.2857,7.1429,10308133060.0,19968912919.8295,5.8963,5.9216,0.995727506079438,118.07571428571428,121.68299999999999,0.9703550560531404
2010-02-19,117.52,40.0944,38.8427,43.5814,15.2106,8.9971,7.1429,0.0,10165821060.0,19897416460.4993,5.8927,5.9168,0.9959268523526229,118.17428571428572,121.19149999999999,0.9751037466677591
2010-02-22,118.01,53.6972,43.1247,42.3262,14.1442,-19.1549,0.0,0.0,10301967060.0,19939870589.5316,5.9001,5.908,0.9986628300609343,118.17142857142858,120.73500000000001,0.9787669571493648
2010-02-23,117.24,52.7749,48.8555,44.4336,12.9615,-20.0866,21.4286,28.5714,10160603060.0,19873831932.5973,5.8933,5.9067,0.99773138977771,117.7642857142857,120.2165,0.9796016829161197
2010-02-24,119.72,69.7277,58.7333,44.2932,11.8888,88.6873,14.2857,21.4286,10308401060.0,20012706279.7671,5.8921,5.9051,0.9977985131496503,117.77285714285713,119.91350000000003,0.9821484415254088
2010-02-25,118.2,70.8383,64.447,45.1032,11.5458,-46.2,7.1429,14.2857,10117733060.0,20181933701.4538,5.893,5.9057,0.9978495351948117,117.86857142857143,119.49249999999999,0.9864097866273736
2010-02-26,118.4,74.1481,71.5713,44.1188,10.5084,42.9353,0.0,7.1429,10232165060.0,20199357503.923,5.8963,5.9036,0.9987634663595095,118.16714285714285,119.34100000000001,0.9901638402321318
2010-02-03,125.53,27.0477,38.8921,32.732,27.3501,-80.7622,85.7143,78.5714,10637473060.0,19919534048.0505,6.1492,6.1466,1.0004229980802395,119.23142857142857,119.602,0.9969016284964178
2010-03-03,125.89,90.0387,82.2415,67.0063,18.2282,137.4508,35.7143,92.8571,10868853060.0,20373954729.3659,5.962,6.0265,0.9892972703891146,120.42714285714285,119.92250000000001,1.0042080748578694
2010-05-03,128.91,14.782,13.8141,41.2438,25.7639,-123.351,100.0,50.0,11845459060.0,20883599554.508,7.1571,7.0796,1.01094694615515,121.98428571428572,120.2305,1.0145868620215812
2010-08-03,130.11,88.953,83.989,54.0537,34.8686,164.8659,50.0,0.0,9974963060.0,22157144320.4248,5.8581,5.8939,0.9939259234123415,123.82285714285716,120.4345,1.0281344394077874
2010-09-03,128.82,98.2568,79.7924,69.7388,18.6519,182.9237,64.2857,100.0,11099855060.0,22898315011.6712,6.3701,6.4334,0.9901607237230703,125.12285714285714,120.60499999999999,1.0374599489478642
2010-11-03,133.58,48.9175,29.4863,56.7105,25.7016,-3.5559,0.0,50.0,12038559060.0,24169913526.1941,8.3044,8.2399,1.0078277649000593,127.32000000000001,121.37800000000001,1.048954505758869
2010-12-03,131.82,34.6127,49.5184,59.0722,31.3666,26.2856,14.2857,71.4286,12231047060.0,24215581216.8678,8.675,8.7015,0.9969545480664255,129.23714285714286,122.01399999999998,1.0591992956311806
2010-03-15,131.13,71.1466,80.0395,67.8957,37.9068,50.6216,14.2857,92.8571,11152865060.0,20768242307.0393,6.4442,6.4312,1.0020213956959823,130.03714285714287,122.729,1.0595469926190457
2010-03-16,131.79,57.3059,70.6988,65.9861,37.7875,71.0976,7.1429,85.7143,11235515060.0,20804719122.6817,6.4754,6.455,1.003160340821069,130.88,123.417,1.0604697894131279
2010-03-17,131.34,52.4143,60.2889,68.4906,37.8894,66.3971,0.0,78.5714,11148339060.0,20731737315.3547,6.5104,6.4851,1.0039012505589735,131.22714285714284,123.9795,1.0584583972119812
2010-03-18,132.76,60.2226,56.6476,62.4233,37.0614,65.2478,0.0,71.4286,11248765060.0,20824662618.2593,6.5357,6.4971,1.005941112188515,131.6057142857143,124.6345,1.0559332631471567
2010-03-19,130.35,52.2197,54.9522,68.4358,36.8446,10.4417,0.0,64.2857,11070665060.0,20707248544.1852,6.5586,6.5313,1.0041798723071977,131.8242857142857,125.2755,1.052275071456795
2010-03-22,130.47,48.0334,53.4919,55.5495,35.435,-79.2237,7.1429,57.1429,11178333060.0,20769436095.9093,6.5681,6.5274,1.0062352544657904,131.38,125.9835,1.0428349744212535
2010-03-23,129.26,30.3507,43.5346,57.3055,33.5163,-127.3621,0.0,50.0,11094071060.0,20755049900.7874,6.5746,6.5305,1.0067529285659598,131.0142857142857,126.54249999999999,1.0353382121760335
2010-03-24,128.04,23.3657,33.9166,50.1303,30.8318,-163.1088,0.0,42.8571,11000143060.0,20732848737.151,6.5723,6.5126,1.0091668458065903,130.57285714285715,127.0685,1.0275784883181682
2010-03-25,134.73,37.1838,30.3001,52.9524,32.5355,123.1502,0.0,100.0,11324335060.0,20897685932.1905,6.5681,6.5068,1.0094209135058707,130.99285714285713,127.90449999999998,1.0241458052129295
2010-03-26,135.06,56.9127,39.1541,64.9561,34.0959,183.7256,85.7143,100.0,11455649060.0,20872073604.0171,6.5716,6.5501,1.003282392635227,131.5242857142857,128.7955,1.0211869647176004
2010-03-29,135.12,79.5779,57.8915,65.8268,35.5003,136.9448,78.5714,92.8571,11548187060.0,20843105186.6258,6.5899,6.5898,1.0000151749673738,131.86142857142858,129.5655,1.0177202154233078
2010-03-30,136.579,82.1754,72.8887,66.5463,37.341,129.7019,71.4286,100.0,11672041060.0,20825949438.2159,6.6124,6.6256,0.9980077276020285,132.75128571428573,130.48444999999998,1.0173724586668047
2010-03-31,135.77,80.7992,80.8508,67.0872,37.9947,78.0721,64.2857,92.8571,11580029060.0,20836261127.8711,6.6304,6.6573,0.9959593228486022,133.50842857142857,131.35295,1.016409822325487
2010-01-04,131.81,11.3511,33.285,53.0823,22.0443,-25.663,35.7143,78.5714,12458571060.0,20024801590.6272,6.7946,6.8256,0.9954582747304267,133.8727142857143,131.66694999999999,1.016752604094758
2010-05-04,131.49,8.4019,11.7623,38.2423,27.8034,-173.4922,100.0,42.8571,11592103060.0,20729130822.3411,7.1161,7.0253,1.0129247149587919,134.36557142857143,131.94695,1.0183302564293562
2010-06-04,135.56,63.9811,70.1316,48.552,45.1765,8.7555,35.7143,14.2857,11055597060.0,20772629758.2495,6.1834,6.2674,0.9865973130803841,134.48414285714287,132.27945,1.016666933957942
2010-08-04,140.96,94.3203,89.3455,58.8781,32.552,209.9098,42.8571,100.0,10160379060.0,22282223852.4175,5.8703,5.941,0.9880996465241543,135.327,132.82195,1.018860210981694
2010-04-13,140.16,80.9742,85.1814,68.1941,36.923,88.5813,7.1429,92.8571,11474837060.0,20944537573.3024,6.8212,6.8459,0.9963920010517243,136.047,133.38895,1.019927062923878
2010-04-14,144.28,84.2377,85.1348,65.0267,38.7084,105.8605,0.0,100.0,11632843060.0,21089426094.0571,6.8442,6.877,0.9952304784062819,137.14714285714285,133.92395,1.0240673371502473
2010-04-15,145.82,83.8307,83.0142,71.8891,41.0102,127.6929,0.0,100.0,11789435060.0,21117298456.5167,6.8869,6.9407,0.99224862045615,138.58285714285714,134.62395,1.029407153354638
2010-04-16,142.171,73.2727,80.4471,72.3615,40.7544,80.624,35.7143,100.0,11621499060.0,20991698769.8034,6.9323,6.9958,0.9909231253037536,140.06300000000002,135.176,1.0361528673729066
2010-04-19,142.43,54.3944,70.4993,63.301,38.7659,35.0035,28.5714,92.8571,11741939060.0,21046347756.5875,6.9798,7.018,0.9945568538045028,141.62585714285714,135.708,1.0436072828636274
2010-04-20,144.2,47.3594,58.3422,66.063,37.417,72.5464,21.4286,85.7143,11828173060.0,21102705410.1308,7.0428,7.0495,0.9990495779842542,142.86014285714285,136.351,1.0477381380198374
2010-04-21,146.43,59.3797,53.7112,68.4516,37.8296,133.869,14.2857,100.0,11975661060.0,21111808145.1667,7.0889,7.0875,1.0001975308641975,143.64157142857144,137.0345,1.0482146571014703
2010-04-22,150.09,76.22,60.9864,71.5108,38.8083,169.0959,7.1429,100.0,12278977060.0,21298688060.7137,7.1504,7.1353,1.0021162389808418,145.06014285714286,138.0215,1.0509967132449862
2010-04-23,143.63,67.7419,67.7805,65.28,37.3206,36.0392,0.0,92.8571,11899473060.0,21056875167.1605,7.1737,7.1596,1.001969383764456,144.96728571428574,138.6795,1.045340412348514
2010-04-26,147.11,61.6643,68.5421,57.7965,35.9818,50.779,0.0,85.7143,12085839060.0,21195395651.6325,7.1897,7.1597,1.0041901196977527,145.15157142857143,139.572,1.0399762948769913
2010-04-27,142.02,34.1574,54.5212,62.8917,33.6249,-57.9868,0.0,78.5714,11913059060.0,21081613700.413,7.2113,7.1811,1.0042054838395231,145.13000000000002,140.27100000000002,1.03464008954096
2010-04-28,139.35,23.3898,39.7372,53.8013,30.3984,-142.7508,0.0,71.4286,11728353060.0,20956959897.4574,7.2225,7.1717,1.007083397241937,144.69,140.502,1.029807404876799
2010-04-29,141.73,14.5572,24.0348,47.3751,27.4945,-87.0497,92.8571,64.2857,11854637060.0,21014879626.7807,7.2002,7.1413,1.0082477980199682,144.33714285714288,140.8355,1.0248633537506018
2010-04-30,137.1,12.1031,16.6834,50.7968,26.3858,-134.2044,100.0,57.1429,11732367060.0,20902957644.598,7.1828,7.1284,1.0076314460467988,143.00428571428571,140.9345,1.0146861535982012
2010-03-05,137.49,93.3579,90.9964,74.1523,23.9116,107.8889,21.4286,100.0,11154433060.0,20568792919.1589,6.0687,6.1451,0.9875673300678589,141.2042857142857,140.98005,1.0015905492605919
2010-04-05,129.83,31.5755,56.4011,54.0878,32.9588,-25.1948,50.0,78.5714,11287983060.0,20641560954.1223,6.65,6.6744,0.9963442406808103,139.23285714285714,140.68305,0.9896917726965483
2010-05-05,130.93,15.3781,12.854,27.4984,29.8402,-145.3239,100.0,35.7143,11781265060.0,20854928211.5036,7.0302,6.9116,1.0171595578447827,136.92142857142858,140.63905000000003,0.9735662219805136
2010-10-05,131.29,46.5205,37.9516,66.2716,47.7815,72.6017,0.0,71.4286,11942663060.0,23664340596.7312,7.8183,7.7609,1.0073960494272571,135.38857142857142,140.62905,0.9627354478222773
2010-11-05,130.46,83.1141,66.552,62.6685,27.6496,94.0049,14.2857,92.8571,12290721060.0,24104246619.0108,8.3749,8.3189,1.0067316592337932,134.1185714285714,140.37405,0.9554370727963709
2010-05-13,131.47,78.4538,72.8074,46.9752,37.1459,29.776,64.2857,0.0,11353459060.0,20811654166.8581,6.6261,6.6598,0.9949397879816211,132.65285714285713,139.89955,0.9482007421957906
2010-05-14,128.533,57.8955,72.935,39.8615,37.0016,-63.658,57.1429,0.0,11247903060.0,20794376840.443,6.5709,6.634,0.9904883931263189,131.429,139.3182,0.9433727969497167
2010-05-17,128.91,34.4669,56.9387,36.2403,37.1533,-64.3527,50.0,0.0,11360747060.0,20850662883.8165,6.5261,6.5936,0.9897628002911913,130.20328571428573,138.5497,0.9397586982453641
2010-05-18,126.28,17.2771,36.5465,41.5297,36.4335,-67.5005,42.8571,0.0,11255609060.0,20773732639.914,6.4986,6.5779,0.9879444807613372,129.69614285714286,137.5727,0.9427462196870663
2010-05-19,124.59,13.4965,21.7468,33.9124,36.3661,-113.7798,35.7143,0.0,11126343060.0,20693919492.2143,6.4862,6.5229,0.9943736681537353,128.79042857142855,136.69365,0.9421829658614614
2010-05-20,119.71,6.7182,12.4973,30.1088,37.6725,-182.1838,100.0,0.0,10954455060.0,20573432083.8541,6.4494,6.4518,0.999628010787687,127.13614285714286,135.55765000000002,0.9378750875154802
2010-05-21,122.72,17.1069,12.4405,24.9651,39.1317,-130.2878,100.0,0.0,11113793060.0,20636525654.3239,6.399,6.3505,1.0076371939217383,126.03042857142857,134.48364999999998,0.9371431290824468
2010-05-24,122.12,26.2781,16.7011,36.7872,40.4449,-88.2978,92.8571,50.0,11023075060.0,20615083217.9603,6.3632,6.3102,1.0083990998700516,124.6947142857143,133.26815,0.9356677817296504
2010-05-25,124.86,47.2952,30.2267,31.9636,42.1307,-64.3577,85.7143,42.8571,11161343060.0,20739710428.7226,6.3062,6.2405,1.010528002563897,124.17,132.00664999999998,0.9406344301593899
2010-05-26,123.21,57.6051,43.7262,44.9252,43.1493,-37.1295,78.5714,35.7143,11022051060.0,20673057809.8115,6.2744,6.2427,1.0050779310234355,123.35571428571428,130.98565000000002,0.9417498350828069
2010-05-27,126.7,79.2348,61.3784,44.8231,44.4987,1.182,71.4286,28.5714,11117005060.0,20763454017.8115,6.2296,6.2438,0.9977257439379864,123.4157142857143,129.96515,0.9496062158641321
2010-05-28,125.46,81.2262,72.6887,46.9091,45.0462,44.4744,64.2857,21.4286,11037909060.0,20748251722.5468,6.2082,6.2547,0.9925655906758117,123.53999999999999,129.13715,0.9566573213052945
2010-01-06,123.24,14.5602,12.5029,49.0869,18.8398,-106.9424,21.4286,64.2857,12492033060.0,20038060028.639,6.8428,6.7853,1.0084742015828334,124.0442857142857,128.33165000000002,0.9665915283898063
2010-04-06,122.77,27.6921,38.6987,48.6649,32.0059,28.7673,42.8571,71.4286,11446989060.0,20771536813.0435,6.6551,6.6539,1.000180345361367,124.05142857142856,127.38365000000002,0.9738410586557109
2010-07-06,122.01,30.8066,25.996,28.6548,49.9313,-60.7195,71.4286,7.1429,10317463060.0,20337060449.6358,5.7883,5.7415,1.008151180005225,124.03571428571429,126.62914999999998,0.979519441500747
2010-08-06,118.835,95.888,94.9202,63.8555,28.7931,114.6286,28.5714,85.7143,10347329060.0,22449332763.39,6.0145,6.072,0.990530303030303,123.175,125.6964,0.9799405551789868
2010-10-06,123.21,53.1052,42.1592,71.4403,45.1989,-14.6867,0.0,64.2857,11821447060.0,23575023544.0996,7.8721,7.8098,1.0079771569054266,123.175,125.3654,0.9825278745172114
2010-06-14,123.83,69.2588,49.8383,48.68,44.6203,40.6825,71.4286,50.0,10662801060.0,20654520462.0378,6.1767,6.1582,1.0030041245818584,122.76499999999999,125.01039999999998,0.9820382944139049
2010-06-15,126.84,82.3939,66.381,46.0691,41.7826,68.7762,64.2857,42.8571,10753621060.0,20742052860.2279,6.1679,6.1586,1.0015100834605268,122.96214285714287,124.7879,0.9853691171751658
2010-06-16,126.9,89.3245,80.3257,52.0822,38.4864,96.8607,57.1429,35.7143,10832907060.0,20755848321.0309,6.1747,6.1787,0.9993526146276724,123.485,124.6099,0.9909726273755135
2010-06-17,125.89,86.5614,86.0933,55.4819,35.914,87.5498,50.0,28.5714,10763327060.0,20739963497.8798,6.1772,6.2075,0.9951188078936771,123.9307142857143,124.3309,0.9967812851488592
2010-06-18,125.83,73.7625,83.2162,54.6521,33.5989,77.3221,42.8571,21.4286,10686607060.0,20711631215.7221,6.1779,6.2287,0.9918442050508132,124.47642857142857,124.19575,1.0022599692133471
2010-06-21,122.55,50.3133,70.2124,55.5331,33.4731,9.9116,35.7143,14.2857,10580053060.0,20645100793.9758,6.1827,6.2488,0.9894219690180514,125.00714285714285,123.87774999999999,1.0091169952404113
2010-06-22,122.307,30.5903,51.5554,43.1063,33.36,-30.1557,28.5714,7.1429,10455909060.0,20572031254.8454,6.1859,6.2277,0.9932880517687108,124.87814285714285,123.67909999999999,1.0096947896382078
2010-06-23,121.45,16.3916,32.4317,41.7523,33.9522,-106.5496,21.4286,0.0,10346807060.0,20559680085.0341,6.1949,6.2055,0.9982918378857465,124.53814285714286,123.5221,1.008225595720465
2010-06-24,118.33,15.383,20.7883,38.0621,35.6784,-176.9387,14.2857,0.0,10191385060.0,20521688040.5896,6.198,6.1737,1.0039360513144469,123.32242857142857,123.45309999999999,0.998941529790897
2010-06-25,121.0,23.9406,18.5717,32.7639,36.3583,-105.101,7.1429,50.0,10306779060.0,20594653670.9718,6.1817,6.1252,1.0092241885979234,122.47957142857145,123.36710000000001,0.992805792051296
2010-06-28,117.8,21.838,20.3872,35.6259,37.1759,-117.2788,0.0,42.8571,10194535060.0,20535859194.7813,6.1548,6.092,1.0103086014445175,121.32385714285715,123.1511,0.9851625941047798
2010-06-29,108.61,22.0986,22.6257,30.3838,40.4411,-200.5583,100.0,35.7143,9937209060.0,20406335983.7021,6.1201,6.0412,1.0130603191418923,118.86385714285714,122.3386,0.971597330220038
2010-06-30,109.26,15.8683,19.935,20.4634,43.3798,-149.1136,92.8571,28.5714,10132023060.0,20309568416.9625,6.036,5.9299,1.017892375925395,116.96528571428573,121.64110000000001,0.9615605721609367
2010-01-07,110.96,16.5936,14.2504,42.9069,19.0253,-146.6153,14.2857,57.1429,12271429060.0,19967867846.8208,6.8341,6.7517,1.0122043337233586,115.34428571428573,120.85410000000002,0.9544093722454242
2010-06-07,110.06,38.3906,59.5792,47.4086,45.0591,-61.4072,28.5714,7.1429,10924269060.0,20659175745.1098,6.2231,6.2719,0.9922192636999952,113.71714285714286,120.0841,0.9469791825657423
2010-07-07,113.43,52.7018,36.0998,27.3903,49.9594,-27.7316,64.2857,0.0,10416283060.0,20425532805.6568,5.7243,5.6962,1.004933113303606,113.01714285714286,119.5936,0.9450099575323668
2010-09-07,117.26,94.1373,91.6048,70.5239,21.067,117.3905,57.1429,92.8571,11022195060.0,22850629046.7589,6.4186,6.5142,0.9853243683030917,112.48285714285714,119.3181,0.9427141158202916
2010-12-07,119.51,45.4817,41.3249,66.8198,33.0303,79.2145,0.0,57.1429,12242589060.0,24212972714.8163,8.8099,8.7714,1.0043892651116129,112.72714285714287,119.1931,0.9457522529168456
2010-07-13,123.65,95.8653,94.9583,58.5036,38.4625,158.9401,35.7143,0.0,10870579060.0,20679965389.7621,5.6761,5.808,0.9772899449035812,114.87571428571428,119.43385,0.9618354786830892
2010-07-14,123.3,91.8154,94.1235,63.0613,36.5865,118.0252,28.5714,92.8571,10765439060.0,20743513371.8289,5.7099,5.8705,0.9726428753939188,116.88142857142859,119.43835000000001,0.9785921236472923
2010-07-15,122.06,83.2187,90.2998,54.7767,33.5534,78.7541,21.4286,85.7143,10644485060.0,20832914154.4376,5.7677,5.8952,0.9783722350386754,118.46714285714286,119.34985000000002,0.9926040364285572
2010-07-16,118.49,57.7647,77.5996,57.2512,30.2718,40.3401,14.2857,78.5714,10519927060.0,20738938169.7828,5.8296,5.9259,0.9837493039032046,119.67142857142858,118.93235,1.0062142770358828
2010-07-19,119.94,41.74,60.9078,49.6406,27.872,24.8888,7.1429,71.4286,10620545060.0,20796511036.093,5.8669,5.9246,0.9902609458866422,120.60142857142856,118.58435,1.0170096523818577
2010-07-20,120.1,32.9039,44.1362,54.777,25.7123,15.9007,0.0,64.2857,10756245060.0,20880475411.093,5.9167,5.9439,0.9954238799441443,121.00714285714285,118.29485,1.022928241230644
2010-07-21,117.43,30.3608,35.0015,54.8,23.3911,-33.4732,7.1429,57.1429,10656011060.0,20788782654.2008,5.9706,5.9597,1.001828951121701,120.71000000000001,117.87485000000001,1.0240522045203027
2010-07-22,120.07,38.7237,33.9961,49.4676,21.302,-10.0551,0.0,50.0,10956079060.0,20920391426.1306,5.989,5.9553,1.0056588249122629,120.19857142857143,117.75084999999999,1.0207872930732258
2010-07-23,118.87,51.6135,40.2327,28.6983,24.2777,-211.5136,100.0,42.8571,10107657060.0,21717203185.7745,5.9359,5.8355,1.0172050381286952,119.56571428571428,117.57900000000002,1.0168968462541292
2010-07-26,118.4,76.1824,55.5065,50.8294,26.9558,-87.9213,92.8571,35.7143,9884901060.0,21916006927.71,5.9382,5.8496,1.0151463347921226,119.04285714285713,117.42649999999999,1.0137648413506077
2010-07-27,117.13,79.8274,69.2078,51.062,29.3661,-82.2669,85.7143,28.5714,9728979060.0,21947525491.6841,5.9269,5.8627,1.010950585907517,118.84857142857142,117.3665,1.0126277211007522
2010-07-28,117.13,76.6897,77.5665,48.8999,31.5353,-50.9479,78.5714,21.4286,9728979060.0,21926852358.3508,5.8967,5.8604,1.0061941164425636,118.44714285714285,117.173,1.010874031194412
2010-07-29,116.86,76.8544,77.7905,50.5118,33.7414,-44.0811,71.4286,14.2857,9605463060.0,21902149158.3508,5.886,5.8675,1.0031529612270984,117.98428571428572,117.126,1.00732788376864
2010-07-30,117.89,78.251,77.265,46.4652,36.0145,-36.7322,64.2857,7.1429,9747013060.0,21986811451.495,5.8573,5.8509,1.0010938488095849,118.04999999999998,117.59,1.003911897270176
2010-02-08,120.07,27.8868,24.6592,41.5518,26.2936,-47.0559,64.2857,57.1429,10404485060.0,19700586767.1414,6.0439,6.0357,1.001358583097238,118.05,118.13049999999998,0.999318550247396
2010-03-08,122.42,93.7476,92.2327,70.3288,26.9038,99.2392,14.2857,100.0,11266551060.0,20628065492.4073,6.1233,6.1942,0.9885538084014078,118.55714285714285,118.70349999999999,0.998767035994245
2010-04-08,127.58,76.5593,50.5315,57.1459,32.7097,185.7014,28.5714,100.0,11581863060.0,20992099720.0606,6.7108,6.6901,1.0030941241536,119.86857142857143,119.57949999999998,1.002417399542325
2010-06-08,128.32,14.1558,38.8425,39.3415,46.4965,-238.0214,100.0,0.0,10694581060.0,20654359706.4001,6.2202,6.2406,0.9967310835496588,121.46714285714286,120.324,1.0095005390208343
2010-09-08,128.83,92.7576,95.0505,70.9858,23.5641,99.9058,50.0,100.0,11138765060.0,22927027231.3743,6.4812,6.5837,0.9844312468672631,123.13857142857144,120.90249999999999,1.0184948320222613
2010-10-08,130.0,37.849,49.3391,56.282,39.1197,-83.0439,0.0,50.0,11775519060.0,23696013967.1277,7.8974,7.8029,1.0121108818516193,125.01571428571428,121.42699999999999,1.0295545001170603
2010-11-08,125.89,80.0754,76.938,65.0487,28.9796,112.5006,7.1429,100.0,12404841060.0,24155884628.0606,8.3712,8.3595,1.0013996052395477,126.15857142857143,121.53900000000002,1.0380089636130907
2010-12-08,126.56,48.5402,45.9674,59.3073,33.2529,-22.7435,0.0,50.0,12168051060.0,24193330944.546,8.8543,8.7901,1.007303671175527,127.08571428571429,121.702,1.0442368595891134
2010-08-13,124.69,26.2387,49.2668,57.7845,21.0532,-8.9223,28.5714,78.5714,10460175060.0,22505928657.6567,6.2501,6.2328,1.0027756385573097,127.41,121.8335,1.0457714832127452
2010-08-16,126.07,35.9585,38.6259,51.8493,20.1735,-41.0009,21.4286,71.4286,10540669060.0,22538089077.9801,6.2724,6.2233,1.0078897048189868,127.19428571428571,122.2125,1.0407633074708864
2010-08-17,128.86,48.3569,36.8514,58.977,18.743,82.6168,14.2857,64.2857,10641563060.0,22568135880.4879,6.3091,6.2494,1.0095529170800397,127.27142857142857,122.6585,1.0376078997495368
2010-08-18,129.65,70.8223,51.7126,62.1637,17.9636,108.7155,7.1429,100.0,10799593060.0,22582389566.7624,6.3401,6.2882,1.0082535542762634,127.38857142857144,123.13600000000001,1.0345355657855657
2010-08-19,127.57,75.7445,64.9746,62.0796,16.2166,31.5379,0.0,92.8571,10687943060.0,22523075504.2624,6.3523,6.3196,1.0051743781251976,127.04142857142858,123.64299999999999,1.027485814574449
2010-08-20,127.76,68.0395,71.5354,56.37,15.098,-8.953,0.0,85.7143,10771345060.0,22583356157.7278,6.3547,6.3269,1.0043939369991624,127.30857142857144,124.0275,1.026454386555977
2010-08-23,126.6,43.7187,62.5009,57.7797,13.9532,6.5758,0.0,78.5714,10694119060.0,22511808540.0807,6.3517,6.3389,1.002019277792677,127.31428571428572,124.41399999999999,1.0233115703561153
2010-08-24,124.53,30.1828,47.3137,50.985,14.321,-121.3886,0.0,71.4286,10586725060.0,22532717106.4524,6.339,6.3265,1.001975816012013,127.29142857142858,124.72050000000002,1.0206135204030498
